video_id,title,channel,category,tags,views,likes,comments,duration_sec,publish_date,engagement_ratio,success_level
vid_1321,Amazing Entertainment,channel_292,Entertainment,official|vlog|live|challenge,162991,5687,1612,427,2023-11-13,0.04478133896142142,Low
vid_1322,Unbelievable Entertainment tutorial,channel_183,Entertainment,compilation|review,435365,26593,1266,390,2025-01-13,0.0639898384347882,Medium
vid_1323,2025 Music trailer,channel_67,Music,vlog|trailer|tutorial|challenge,108927,4865,338,314,2023-01-25,0.0477654964747356,Medium
vid_1324,Guide Education challenge,channel_196,Education,tutorial,65367,2634,69,672,2023-06-15,0.04135050789377065,Low
vid_1325,Best Entertainment trailer,channel_238,Entertainment,reaction|live,352208,10142,858,758,2025-02-26,0.031231456322808333,Low
vid_1326,Exclusive Sports vlog,channel_494,Sports,challenge|live|vlog,154893,3514,1022,981,2023-10-25,0.02928454297777835,Low
vid_1327,Amazing Music review,channel_439,Music,reaction|vlog|tutorial|review,61712,4084,512,166,2023-03-18,0.07447377375917553,High
vid_1328,Best Science & Tech challenge,channel_291,Science & Tech,live,73094,3244,580,561,2025-02-23,0.05231547985498324,Medium
vid_1329,Full Howto & Style trailer,channel_281,Howto & Style,challenge,105852,7882,189,588,2023-11-18,0.07624724854279047,High
vid_1330,Best Entertainment live,channel_152,Entertainment,compilation|vlog|official,102663,7012,888,777,2023-03-14,0.07695005065066625,High
vid_1331,New Entertainment challenge,channel_396,Entertainment,tutorial|challenge|compilation|trailer,213004,4897,500,588,2023-05-07,0.02533743339358231,Low
vid_1332,2025 Science & Tech official,channel_250,Science & Tech,review|vlog|challenge,145534,8544,167,955,2024-09-26,0.05985501769333837,Medium
vid_1333,2025 Howto & Style challenge,channel_67,Howto & Style,compilation|trailer|vlog,94695,5677,795,633,2024-02-28,0.0683450198530033,High
vid_1334,Guide News official,channel_135,News,reaction,81677,3885,448,508,2024-12-17,0.053049780846739635,Medium
vid_1335,Best Comedy live,channel_5,Comedy,review|live|tutorial,105163,5278,829,453,2024-02-13,0.058071203073295045,Medium
vid_1336,Full Comedy review,channel_115,Comedy,compilation,4394,258,11,585,2024-04-22,0.06120591581342435,Medium
vid_1337,Best Gaming challenge,channel_274,Gaming,live,147930,4353,1429,887,2025-01-19,0.039085789996687645,Low
vid_1338,Unbelievable Entertainment review,channel_492,Entertainment,review|compilation,73458,4231,240,610,2023-03-08,0.06086388325460461,Medium
vid_1339,Top Music challenge,channel_310,Music,trailer|tutorial|reaction|official,424529,33426,2342,748,2024-07-12,0.08425317409841472,High
vid_1340,Top Entertainment live,channel_241,Entertainment,official|review|vlog,456694,12763,2704,514,2025-04-07,0.03386724181346413,Low
vid_1341,Top Music challenge,channel_221,Music,reaction,91617,4130,795,629,2025-06-07,0.05375581217664651,Medium
vid_1342,New Entertainment review,channel_389,Entertainment,live|trailer|challenge,162253,11761,350,477,2023-03-12,0.07464222761842543,High
vid_1343,Full Music tutorial,channel_42,Music,vlog|reaction|compilation|live,171658,9851,721,688,2023-07-08,0.06158721651646579,Medium
vid_1344,2025 Comedy review,channel_48,Comedy,live|reaction|vlog,42089,2455,131,816,2024-03-05,0.06143977191732003,Medium
vid_1345,Unbelievable Gaming live,channel_275,Gaming,review|official|tutorial,184506,5093,1623,715,2025-03-12,0.036399702992298395,Low
vid_1346,Guide Howto & Style trailer,channel_102,Howto & Style,compilation|vlog,12267,560,30,674,2023-01-15,0.048092598630583634,Medium
vid_1347,Full Entertainment live,channel_235,Entertainment,trailer|review|live,364706,9609,2026,839,2024-06-17,0.031902321589659645,Low
vid_1348,Full Sports live,channel_231,Sports,official,166811,8697,758,605,2023-08-12,0.05668057453900199,Medium
vid_1349,Exclusive Sports review,channel_97,Sports,review|reaction,107867,5211,583,960,2023-12-23,0.053713798346126745,Medium
vid_1350,Amazing Music,channel_98,Music,compilation|official|live,366980,16224,1467,687,2023-11-11,0.048206855395783434,Medium
vid_1351,Full News trailer,channel_445,News,review|vlog|live|challenge,256333,8792,2087,508,2025-04-28,0.042440721870684345,Low
vid_1352,Best News compilation,channel_268,News,challenge|review,53779,1420,169,548,2024-01-18,0.02954629973968018,Low
vid_1353,Exclusive Entertainment live,channel_305,Entertainment,review|tutorial|vlog|compilation,181657,5473,934,679,2024-12-06,0.03526957249336666,Low
vid_1354,Guide Sports tutorial,channel_325,Sports,trailer,152784,8113,643,30,2025-04-05,0.057309290833524235,Medium
vid_1355,Guide Comedy official,channel_46,Comedy,trailer|challenge|compilation|tutorial,126505,5394,420,582,2024-07-11,0.04595829446824656,Medium
vid_1356,Guide Entertainment vlog,channel_228,Entertainment,tutorial,157960,10357,450,121,2025-05-22,0.06841562157747799,High
vid_1357,Exclusive Gaming challenge,channel_115,Gaming,trailer|reaction|review|challenge,257021,10364,1561,474,2023-05-08,0.04639680649905455,Medium
vid_1358,Unbelievable Music challenge,channel_407,Music,official|compilation|review|trailer,458268,10602,3974,358,2024-06-03,0.031806646314719085,Low
vid_1359,New Music tutorial,channel_451,Music,reaction|official|vlog|challenge,373762,15380,2804,525,2023-01-16,0.04865115059543079,Medium
vid_1360,Exclusive Entertainment compilation,channel_405,Entertainment,compilation|live|tutorial,300417,8290,783,516,2024-03-16,0.03020125292093017,Low
vid_1361,Top Music review,channel_499,Music,official|review|trailer|compilation,97038,3081,921,595,2024-02-04,0.04124115046527685,Low
vid_1362,2025 Science & Tech review,channel_89,Science & Tech,review|reaction,47494,3580,280,672,2023-04-12,0.08127171281187494,High
vid_1363,Best Sports vlog,channel_65,Sports,tutorial|live|challenge|trailer,191268,11386,1893,284,2023-04-06,0.06942578253663688,High
vid_1364,Guide Entertainment official,channel_224,Entertainment,official|trailer,339003,7838,685,244,2024-08-08,0.025141296267890644,Low
vid_1365,Full Gaming live,channel_381,Gaming,live|reaction|compilation,176434,8924,652,785,2023-08-16,0.05427494544733188,Medium
vid_1366,Unbelievable Music reaction,channel_275,Music,official|tutorial|vlog,187560,7982,1464,372,2023-05-28,0.05036228213754459,Medium
vid_1367,Best Education,channel_327,Education,challenge,24842,523,47,622,2024-09-02,0.02294408887815481,Low
vid_1368,New Entertainment tutorial,channel_73,Entertainment,trailer|vlog,309694,18037,2544,557,2024-05-21,0.0664557064208334,High
vid_1369,Unbelievable Comedy reaction,channel_468,Comedy,challenge,66831,1771,593,441,2025-03-25,0.03537227675365095,Low
vid_1370,Best Entertainment challenge,channel_38,Entertainment,review|vlog,110105,5586,593,743,2023-11-18,0.05611864930158211,Medium
vid_1371,How To Education live,channel_231,Education,official|live|compilation,99737,5464,584,644,2024-08-03,0.06063887384948565,Medium
vid_1372,Best Education official,channel_438,Education,compilation|challenge|tutorial,118761,3344,1012,884,2024-09-06,0.036678398814435596,Low
vid_1373,New News vlog,channel_82,News,reaction,49549,1731,215,352,2024-09-12,0.03927346115035318,Low
vid_1374,Exclusive Entertainment vlog,channel_12,Entertainment,reaction|compilation,187860,8349,1855,94,2023-04-28,0.054316755473461764,Medium
vid_1375,How To Howto & Style compilation,channel_16,Howto & Style,trailer|live,67052,1560,571,443,2023-10-02,0.03178083008963059,Low
vid_1376,2025 Music trailer,channel_103,Music,challenge|vlog|reaction,1038446,55760,2634,1008,2024-06-08,0.05623204650791037,Medium
vid_1377,New Science & Tech reaction,channel_473,Science & Tech,reaction|tutorial,25679,1428,74,295,2024-02-07,0.05848909657320872,Medium
vid_1378,New Entertainment,channel_407,Entertainment,reaction|challenge,90979,2559,210,890,2024-03-19,0.030435260496812486,Low
vid_1379,New Howto & Style,channel_217,Howto & Style,trailer|review|reaction,107701,7212,1016,1012,2023-07-24,0.07639598150452173,High
vid_1380,Full News trailer,channel_192,News,official|tutorial,25447,880,218,742,2024-08-23,0.0431468091795033,Low
vid_1381,2025 Gaming vlog,channel_310,Gaming,official|trailer|challenge|live,45909,3452,314,1082,2024-03-15,0.08203005881071662,High
vid_1382,Best Comedy reaction,channel_184,Comedy,compilation|vlog,30810,1359,45,234,2023-05-29,0.04556814124825549,Medium
vid_1383,2025 Comedy official,channel_63,Comedy,compilation,13376,589,55,597,2023-08-07,0.04814233385661957,Medium
vid_1384,Top Gaming compilation,channel_408,Gaming,review,184407,5385,792,781,2023-10-18,0.033496377597501195,Low
vid_1385,Best Education reaction,channel_270,Education,trailer|review|compilation,12465,846,91,488,2025-02-13,0.07516444729664688,High
vid_1386,Top Gaming compilation,channel_417,Gaming,official|challenge,72332,1905,481,253,2024-05-25,0.032986327125931456,Low
vid_1387,Best Entertainment review,channel_141,Entertainment,challenge,117079,6405,1077,997,2023-06-25,0.06390502220703792,Medium
vid_1388,Top Education review,channel_303,Education,tutorial,1227,52,10,663,2023-01-19,0.050488599348534204,Medium
vid_1389,Amazing Education,channel_439,Education,tutorial|live|review|reaction,145662,10489,1317,987,2023-02-07,0.08105009508248491,High
vid_1390,Amazing Howto & Style vlog,channel_471,Howto & Style,official|trailer|reaction,139859,9148,903,691,2023-04-08,0.07186472186472187,High
vid_1391,New Comedy tutorial,channel_213,Comedy,compilation|review|official,122212,7724,216,449,2024-07-23,0.06496853853518038,High
vid_1392,Amazing Comedy,channel_253,Comedy,tutorial|challenge|reaction|compilation,2920,117,3,557,2023-05-05,0.04108182129407737,Low
vid_1393,Best Comedy,channel_481,Comedy,reaction,168951,9659,1177,30,2023-02-18,0.06413655949618827,Medium
vid_1394,2025 Comedy trailer,channel_72,Comedy,reaction|live|official|trailer,56896,1549,492,763,2025-01-11,0.035871838585514175,Low
vid_1395,Amazing Howto & Style vlog,channel_189,Howto & Style,tutorial,60151,4745,112,968,2025-03-14,0.08074544487298843,High
vid_1396,Best Entertainment tutorial,channel_25,Entertainment,compilation|review|live,357229,14646,3342,179,2024-12-16,0.05035411359628251,Medium
vid_1397,Full Entertainment,channel_71,Entertainment,live,213253,11825,1466,381,2023-11-23,0.062324739512506215,Medium
vid_1398,Unbelievable Howto & Style,channel_386,Howto & Style,trailer|reaction|tutorial|challenge,24490,1729,67,199,2024-11-08,0.07333306112449471,High
vid_1399,Full Gaming compilation,channel_144,Gaming,trailer|tutorial,143059,9403,1061,975,2025-02-23,0.07314413532783448,High
vid_1400,Exclusive Music compilation,channel_43,Music,reaction|trailer,378445,27272,1850,183,2023-03-18,0.0769515333759638,High
vid_1401,Amazing Science & Tech reaction,channel_31,Science & Tech,challenge|review,47939,1369,215,750,2023-07-12,0.033041301627033795,Low
vid_1402,Guide Gaming reaction,channel_175,Gaming,tutorial|challenge|compilation,108158,7796,965,692,2023-06-07,0.08100111872336098,High
vid_1403,Top Comedy live,channel_55,Comedy,review|challenge|vlog,42790,2716,162,529,2024-09-27,0.06725713350938281,High
vid_1404,Top News review,channel_400,News,tutorial,61154,3003,489,1035,2024-03-09,0.05710080941869022,Medium
vid_1405,Best Entertainment,channel_158,Entertainment,challenge|trailer,38648,1645,166,30,2025-02-01,0.04685761597971487,Medium
vid_1406,How To Entertainment challenge,channel_9,Entertainment,official|challenge|compilation,420555,17539,2404,634,2024-06-27,0.047420557547627425,Medium
vid_1407,Exclusive Gaming trailer,channel_136,Gaming,compilation,4995,183,46,866,2024-03-17,0.04583666933546837,Medium
vid_1408,Unbelievable Music vlog,channel_204,Music,official|challenge|live,435562,25638,550,1090,2024-01-14,0.06012448256624185,Medium
vid_1409,Unbelievable Entertainment review,channel_333,Entertainment,tutorial|reaction,230815,12174,977,1317,2024-02-17,0.056976119506446696,Medium
vid_1410,Guide Entertainment vlog,channel_142,Entertainment,vlog|review|official|compilation,181631,8718,267,770,2023-02-21,0.04946815539112051,Medium
vid_1411,Top Education trailer,channel_491,Education,official,109838,3799,846,1533,2023-02-06,0.04228916869235882,Low
vid_1412,Exclusive News trailer,channel_123,News,tutorial,52879,2519,189,463,2023-08-20,0.05121028744326778,Medium
vid_1413,Unbelievable Howto & Style review,channel_359,Howto & Style,trailer|reaction|compilation|review,95175,5620,801,217,2023-10-02,0.06746448684542322,High
vid_1414,2025 Gaming reaction,channel_88,Gaming,tutorial|official|challenge,49513,1803,486,557,2023-07-09,0.046229349274952536,Medium
vid_1415,Full News,channel_359,News,reaction|live|challenge,182292,3726,1032,820,2024-11-28,0.026100837662444525,Low
vid_1416,Full Entertainment compilation,channel_96,Entertainment,official|challenge,212257,15971,2062,446,2024-03-14,0.0849579285586409,High
vid_1417,Best Music tutorial,channel_91,Music,official|compilation,205139,15734,1448,1212,2024-04-30,0.08375743394754802,High
vid_1418,Full Education reaction,channel_251,Education,official,66757,2297,349,379,2025-04-18,0.039635699092243626,Low
vid_1419,Top Entertainment tutorial,channel_349,Entertainment,live|trailer,564333,23366,1398,229,2023-04-13,0.04388181467003583,Low
vid_1420,Full Music compilation,channel_377,Music,compilation|tutorial|vlog|reaction,609138,36451,2464,604,2023-09-17,0.06388525443289626,Medium
vid_1421,New Music compilation,channel_7,Music,vlog|challenge|official,475440,37118,4283,761,2023-10-04,0.08707915388029219,High
vid_1422,How To Sports official,channel_373,Sports,reaction|live|challenge|vlog,172984,3748,556,1318,2023-02-01,0.024880770008960315,Low
vid_1423,2025 Music review,channel_380,Music,trailer|reaction,824422,44053,6334,393,2024-01-22,0.06111789700190315,Medium
vid_1424,Exclusive Education tutorial,channel_495,Education,vlog|live|challenge|compilation,97949,2476,462,92,2023-12-24,0.029994895354772844,Low
vid_1425,Unbelievable Howto & Style,channel_201,Howto & Style,tutorial|reaction|official,99746,7923,349,921,2024-08-16,0.08292981242543636,High
vid_1426,Best News,channel_176,News,challenge|compilation|live|official,52767,2450,459,593,2023-01-09,0.05512810794420861,Medium
vid_1427,Full Gaming live,channel_351,Gaming,vlog|tutorial,189990,6119,1683,705,2024-09-30,0.04106510308383029,Low
vid_1428,Full News tutorial,channel_84,News,trailer|tutorial|official,2138,108,20,263,2024-04-09,0.059841047218326324,Medium
vid_1429,Best Entertainment,channel_145,Entertainment,challenge,177838,12696,811,472,2023-11-10,0.07595071947098218,High
vid_1430,Amazing Entertainment official,channel_181,Entertainment,live|compilation|vlog,146360,6312,1352,197,2025-03-15,0.05236367611590519,Medium
vid_1431,How To Comedy vlog,channel_341,Comedy,tutorial,92260,7316,478,1082,2023-05-27,0.08447773165259427,High
vid_1432,Guide Science & Tech review,channel_101,Science & Tech,tutorial,2843,218,22,534,2023-08-13,0.08438818565400844,High
vid_1433,Top Entertainment compilation,channel_478,Entertainment,review|vlog|official|live,297524,18829,2818,133,2023-11-06,0.07275691118393413,High
vid_1434,Unbelievable Education,channel_89,Education,live|reaction|vlog,72312,4807,438,911,2023-05-19,0.07253190989172072,High
vid_1435,New Gaming tutorial,channel_103,Gaming,tutorial,24615,678,141,640,2024-08-03,0.033271043223919404,Low
vid_1436,How To Howto & Style vlog,channel_237,Howto & Style,review|trailer|challenge|tutorial,105902,8274,567,1297,2024-03-28,0.08348205433273845,High
vid_1437,Full Sports compilation,channel_258,Sports,review|challenge|reaction,117437,8275,1171,385,2024-02-25,0.0804339310955568,High
vid_1438,Amazing Gaming vlog,channel_468,Gaming,trailer|live|tutorial|challenge,54792,4076,149,388,2025-03-16,0.07710838975781578,High
vid_1439,How To Music compilation,channel_263,Music,official|review|trailer,34070,765,140,1111,2024-02-17,0.026562178979190516,Low
vid_1440,Full Education vlog,channel_237,Education,trailer,119792,9215,408,263,2023-02-26,0.08033023632432613,High
vid_1441,2025 Music trailer,channel_333,Music,tutorial,115952,8817,915,620,2024-08-02,0.08393055807094253,High
vid_1442,Best Gaming official,channel_170,Gaming,reaction,218761,12874,2126,750,2024-06-12,0.06856766714511661,High
vid_1443,How To Entertainment challenge,channel_380,Entertainment,live|tutorial,264037,13473,542,660,2024-10-05,0.053079480983797785,Medium
vid_1444,Full Music official,channel_480,Music,trailer|vlog,42314,2350,226,624,2023-01-01,0.0608767576509512,Medium
